river_level,rainfall,humidity,soil_moisture,drainage_cap,temp,risk_score,risk_label
46.3393,50.8965,63.0125,0.4262,0.2018,31.8389,0,Low
50.1137,92.1168,65.2298,0.5283,0.4004,33.0052,1,Medium
44.6185,93.5602,73.7119,0.4879,0.3546,33.4861,1,Medium
51.5289,231.1449,88.4441,0.925,0.6708,28.2232,2,High
49.5672,244.7528,95.0414,0.9258,0.8301,23.9324,2,High
47.166,128.2083,79.4024,0.6053,0.5197,31.1856,1,Medium
52.4428,248.5465,98.3811,0.9779,0.7876,24.8283,2,High
50.3108,45.3059,60.4852,0.4843,0.4114,34.6012,1,Medium
45.1153,23.4413,58.8461,0.4123,0.2966,33.8791,0,Low
48.8579,101.7428,72.6731,0.4553,0.4473,30.8778,1,Medium
44.3932,27.8481,65.2012,0.3673,0.3019,35.4833,0,Low
48.5066,78.6878,72.0242,0.4923,0.4433,31.1945,1,Medium
50.8213,101.4141,87.0883,0.5346,0.4819,30.1973,1,Medium
48.3918,122.3184,65.8283,0.5207,0.609,32.2307,1,Medium
46.9921,77.179,76.3562,0.4745,0.25,32.7351,0,Low
47.9786,54.7629,72.9604,0.4218,0.3733,30.8379,0,Low
51.5765,137.9555,74.7373,0.619,0.5354,31.8053,1,Medium
44.515,16.7513,59.9836,0.2759,0.3143,37.2457,0,Low
46.2206,28.4462,72.7903,0.3826,0.2975,34.4567,0,Low
46.4789,25.3004,60.4312,0.4046,0.264,33.3476,0,Low
46.6084,10.1498,58.3932,0.299,0.3109,37.8196,0,Low
44.3932,18.8595,63.24,0.2869,0.211,37.3386,0,Low
47.0016,37.363,67.7925,0.3949,0.3225,31.7351,0,Low
49.6273,151.646,86.2182,0.7352,0.5798,28.4061,1,Medium
51.326,114.6149,81.2495,0.6224,0.5252,30.3075,1,Medium
45.3551,8.7059,65.1281,0.2881,0.3484,37.9327,0,Low
51.192,132.7181,69.0404,0.6347,0.6161,31.4748,1,Medium
44.9715,15.8725,62.0154,0.2742,0.2439,33.7209,0,Low
51.0856,174.4881,87.7527,0.7216,0.5693,28.0111,2,High
43.6431,89.7863,75.9938,0.3881,0.561,31.191,1,Medium
46.1865,7.2465,57.4647,0.2192,0.0948,33.1855,0,Low
46.3739,23.6686,58.2002,0.2785,0.2359,35.0923,0,Low
45.8878,35.7715,59.5502,0.2969,0.2929,34.4758,0,Low
49.1301,65.0872,71.4398,0.4768,0.4174,33.5807,1,Medium
45.2072,62.4823,73.7838,0.4199,0.3015,32.9468,0,Low
49.634,32.1141,65.2053,0.3691,0.3219,31.5438,0,Low
48.9421,32.1847,59.1562,0.3381,0.1799,32.443,0,Low
46.3275,7.9784,62.015,0.3908,0.3493,34.8078,0,Low
49.001,21.9217,58.3096,0.3343,0.1542,35.9225,0,Low
46.8224,70.0345,66.1199,0.4099,0.3267,32.7616,0,Low
50.8058,83.9111,69.9045,0.4532,0.4438,29.1826,1,Medium
46.966,44.5215,62.2404,0.4063,0.299,29.1742,0,Low
47.7223,83.2273,66.0007,0.5755,0.5452,31.5954,1,Medium
52.2631,106.1011,82.601,0.5974,0.5795,31.5752,1,Medium
45.9021,11.2283,52.1327,0.2674,0.2372,36.1347,0,Low
54.7757,128.1466,74.9826,0.7107,0.5192,33.3797,2,High
52.8352,110.041,74.3268,0.64,0.5033,32.8458,1,Medium
43.9098,50.6233,73.2271,0.225,0.1665,34.2082,0,Low
49.7564,236.2217,94.5444,0.9142,0.7878,24.4753,2,High
45.546,48.8794,65.4354,0.4636,0.3198,35.9317,0,Low
48.3067,90.2889,68.9345,0.5129,0.496,29.2225,1,Medium
50.4626,172.8551,89.9361,0.7348,0.6959,30.2758,2,High
46.1971,77.6048,66.8315,0.4882,0.3828,35.6652,0,Low
53.6937,219.7556,91.8215,0.9345,0.7667,29.0095,2,High
45.4015,21.2167,62.1234,0.31,0.2889,33.3731,0,Low
53.5146,131.6017,80.8245,0.7251,0.5403,26.4469,2,High
44.3588,126.8985,85.6213,0.5805,0.5756,28.4267,1,Medium
46.1265,5.3061,64.2703,0.2152,0.2114,34.8796,0,Low
44.6094,16.0732,61.6057,0.2198,0.2728,33.7993,0,Low
53.6524,221.1107,99.334,0.8387,0.7339,26.6377,2,High
47.1301,63.5787,76.8001,0.3529,0.302,28.8311,0,Low
48.8088,90.6577,78.3897,0.559,0.4489,32.9611,1,Medium
47.2823,73.1972,71.6578,0.4946,0.3732,30.8264,0,Low
49.1043,201.4594,84.3488,0.8111,0.6991,26.94,2,High
44.9626,56.9028,56.1362,0.4636,0.3051,31.7685,0,Low
49.0673,74.784,71.5269,0.4688,0.3006,33.5072,1,Medium
49.7182,35.5556,68.8478,0.3652,0.2266,32.4451,1,Medium
53.4249,149.3072,74.2174,0.7337,0.6676,25.5998,2,High
44.4145,3.4295,62.5576,0.3011,0.2596,35.9832,0,Low
46.2427,5.4182,58.5314,0.2463,0.2053,31.6008,0,Low
44.3094,107.813,77.6451,0.5901,0.4755,30.3384,1,Medium
53.2822,225.203,88.4457,0.904,0.8142,28.1714,2,High
47.6848,80.2805,67.609,0.5025,0.51,32.939,1,Medium
49.5149,151.1437,80.8547,0.6822,0.6668,29.0106,1,Medium
49.6238,208.0963,83.2515,0.7925,0.5711,26.8132,2,High
53.26,120.3695,81.6596,0.7012,0.4915,28.0851,2,High
51.0019,183.5776,85.8021,0.6002,0.6109,28.4758,2,High
49.9454,183.8147,80.0112,0.7419,0.7974,28.6339,2,High
47.1419,23.1609,60.1646,0.3715,0.302,34.4966,0,Low
54.8094,151.1888,84.1176,0.68,0.5056,28.9723,2,High
47.1078,241.7285,92.3348,0.8208,0.8783,25.0454,2,High
46.2856,109.4312,78.87,0.5015,0.6704,32.204,1,Medium
47.2595,125.2636,72.5613,0.562,0.5768,28.7621,1,Medium
44.53,3.2731,59.0596,0.2152,0.1103,32.1842,0,Low
51.0622,109.5193,74.9717,0.5462,0.588,32.4288,1,Medium
50.4992,129.6092,89.2798,0.6334,0.5727,27.1756,1,Medium
50.591,224.9534,87.8537,0.9074,0.775,24.5188,2,High
43.8251,8.677,64.3475,0.267,0.2009,35.5019,0,Low
44.6071,48.3028,69.1197,0.4059,0.3014,33.7321,0,Low
51.8602,119.5561,85.4769,0.623,0.477,29.8929,1,Medium
44.9541,98.9736,80.6542,0.5443,0.376,33.8563,1,Medium
53.0143,244.034,91.852,0.8851,0.8115,27.1891,2,High
50.7596,249.273,89.6517,0.9936,0.8931,24.8164,2,High
45.6637,142.1952,72.8286,0.6502,0.6351,28.1888,1,Medium
43.8103,155.448,82.9426,0.521,0.4779,29.3139,1,Medium
45.716,52.3623,72.3998,0.4041,0.2294,33.2828,0,Low
55.3555,225.1423,97.239,0.9319,0.8372,28.3695,2,High
52.344,144.9714,78.9905,0.6959,0.5757,28.8054,1,Medium
47.2692,132.0167,78.7042,0.5982,0.5159,31.771,1,Medium
48.5788,42.6418,73.1001,0.3688,0.2316,30.6298,0,Low
44.771,46.4303,62.6843,0.3994,0.2518,33.8463,0,Low
50.9598,199.433,75.544,0.8116,0.6638,25.6053,2,High
45.575,52.3913,73.1008,0.3225,0.1761,32.9167,0,Low
44.6057,74.4519,64.6214,0.4154,0.3971,31.5828,0,Low
53.8789,173.5493,82.844,0.7688,0.7124,25.8378,2,High
50.3022,168.4574,85.867,0.7581,0.7808,26.7916,2,High
44.4233,3.529,58.1832,0.1786,0.2019,33.9328,0,Low
46.4729,30.0708,69.6116,0.4386,0.2892,37.2874,0,Low
54.3136,219.2121,100.0,0.9146,0.846,25.1643,2,High
45.5804,25.2105,59.4942,0.2517,0.1998,30.1991,0,Low
44.558,33.2234,65.3207,0.3075,0.199,32.1898,0,Low
49.0123,134.0732,78.7952,0.6015,0.594,26.112,1,Medium
53.1164,121.8952,78.6294,0.6175,0.551,28.0357,2,High
55.0928,151.3831,78.1766,0.7785,0.547,24.0696,2,High
50.5165,176.4612,81.4536,0.8612,0.7086,26.6986,2,High
50.9853,198.8783,84.7104,0.9039,0.7107,27.7913,2,High
48.5538,72.4185,67.8313,0.481,0.4535,31.2773,1,Medium
43.9591,14.1102,59.7472,0.2239,0.1655,33.7158,0,Low
45.4075,0.3422,47.5218,0.2653,0.2998,40.0,0,Low
44.366,49.5789,67.3841,0.3909,0.399,31.8119,0,Low
51.0284,240.9567,92.228,0.9222,0.7822,25.7987,2,High
43.5646,29.1186,60.4844,0.3303,0.2107,34.0468,0,Low
47.859,92.457,73.4091,0.5309,0.4912,31.8098,1,Medium
50.1832,100.7529,74.0779,0.5773,0.4786,29.7531,1,Medium
45.0507,28.2953,61.973,0.2523,0.2127,35.401,0,Low
50.0625,100.1007,74.058,0.5532,0.47,33.3714,1,Medium
43.5143,53.5199,64.5833,0.4464,0.3322,32.992,0,Low
47.5125,67.3936,63.5901,0.4679,0.4457,34.6357,0,Low
49.2401,183.3576,95.4755,0.8057,0.6885,28.746,2,High
43.9639,48.1778,64.2652,0.4453,0.3627,33.4079,0,Low
46.3507,1.9633,61.6026,0.2102,0.1995,32.8503,0,Low
44.7892,0.7371,73.0855,0.373,0.3004,34.724,0,Low
50.0051,127.1017,75.7257,0.6723,0.551,31.9066,1,Medium
46.4823,2.0189,62.5836,0.3294,0.2138,34.1447,0,Low
50.2094,187.8836,97.9372,0.739,0.7237,27.642,2,High
46.6891,5.1229,52.4674,0.318,0.1602,32.6436,0,Low
48.4911,124.1448,84.0494,0.5541,0.5034,30.7773,1,Medium
46.8757,13.3131,62.9745,0.3117,0.1565,35.3947,0,Low
51.2321,69.7453,67.2384,0.521,0.4439,36.8977,1,Medium
49.4059,176.3785,84.9354,0.7211,0.7788,28.4107,1,Medium
43.3181,32.8438,62.789,0.3559,0.1388,34.2901,0,Low
46.3254,1.2872,68.0615,0.2412,0.2448,34.6414,0,Low
55.1632,137.8034,79.2124,0.6251,0.5601,29.315,2,High
53.2114,139.2151,82.9792,0.688,0.6732,28.8286,2,High
54.3392,144.6282,77.6034,0.7926,0.6453,31.9338,2,High
48.8466,32.3118,65.9855,0.5018,0.3831,32.6761,0,Low
46.5089,31.2876,62.4662,0.4077,0.2775,36.0459,0,Low
48.0576,54.7341,60.5632,0.4744,0.3552,32.6368,0,Low
45.4933,21.2122,69.5117,0.2837,0.295,32.4778,0,Low
43.7212,35.5736,66.7209,0.426,0.4707,32.457,0,Low
48.2531,71.2772,73.8349,0.4979,0.355,30.7672,1,Medium
46.2174,10.5528,57.8353,0.324,0.2264,33.509,0,Low
45.3096,15.9481,68.1563,0.3187,0.1768,31.947,0,Low
46.9542,239.2211,95.8301,0.7896,0.7986,23.9375,2,High
52.2282,206.5068,89.6621,0.8663,0.737,21.7812,2,High
51.4404,144.7514,85.4115,0.6145,0.504,29.4216,1,Medium
46.4697,90.7797,71.0629,0.5254,0.4747,30.2488,1,Medium
47.772,57.2104,74.4831,0.4396,0.3606,32.269,0,Low
52.8053,166.1506,79.9498,0.7272,0.5878,26.7068,2,High
53.6736,172.0769,84.2571,0.8422,0.6153,30.8345,2,High
47.9323,79.926,66.5071,0.4618,0.4591,28.0373,0,Low
45.59,32.111,58.7545,0.3135,0.2237,35.5858,0,Low
50.48,115.0287,73.7752,0.6284,0.6756,27.256,1,Medium
51.0616,97.6288,72.8636,0.5678,0.4597,29.6087,1,Medium
54.5367,183.2211,88.4098,0.8371,0.7206,28.4016,2,High
51.5353,215.9657,87.0199,0.9112,0.7894,30.2612,2,High
52.0935,243.2617,96.9912,0.8964,0.7567,26.8274,2,High
44.7715,15.6028,60.5846,0.2374,0.1035,29.2122,0,Low
47.7063,176.9912,82.3084,0.6977,0.7604,28.6158,1,Medium
43.693,135.3414,82.095,0.5468,0.6284,27.9699,1,Medium
48.6315,112.2823,72.9973,0.5998,0.4356,35.3045,1,Medium
47.0348,14.6876,71.1823,0.4069,0.2863,35.0336,0,Low
53.4737,175.1285,86.6796,0.7881,0.78,29.9008,2,High
44.8545,234.7831,86.0317,0.8076,0.7191,23.8645,2,High
50.1902,101.707,73.643,0.5329,0.4625,29.0647,1,Medium
48.4056,110.0117,72.1656,0.5203,0.4394,30.5003,1,Medium
51.0667,67.6526,61.2649,0.5306,0.406,30.7909,1,Medium
54.1462,183.1495,90.9303,0.8215,0.799,28.3318,2,High
55.0842,179.4062,90.5214,0.8868,0.7527,26.9288,2,High
50.0185,245.8496,90.7951,0.9657,0.9227,25.1118,2,High
50.2664,82.0628,75.0419,0.5629,0.2777,33.654,1,Medium
47.1898,3.6538,64.8964,0.2126,0.2201,34.9167,0,Low
49.9817,107.0022,74.9171,0.6092,0.4943,30.1841,1,Medium
45.8269,18.9907,67.4201,0.2555,0.3658,32.8223,0,Low
46.5287,36.6288,66.6006,0.2608,0.2935,32.4823,0,Low
50.4156,217.0352,96.1121,0.8566,0.7682,27.7328,2,High
44.7025,27.7027,58.016,0.3744,0.3998,33.6153,0,Low
49.797,38.1689,66.0835,0.4427,0.3041,31.5564,1,Medium
45.4304,33.5064,65.6986,0.2871,0.2724,32.8626,0,Low
53.248,172.3955,78.3529,0.9202,0.624,29.7642,2,High
51.4751,135.7507,73.7009,0.707,0.5394,28.9304,1,Medium
44.4949,7.5136,53.1317,0.2129,0.1286,29.56,0,Low
48.0958,12.9839,62.0438,0.2192,0.1789,36.2907,0,Low
47.4221,20.3128,60.6421,0.3188,0.1509,33.6969,0,Low
48.0455,125.0364,71.0513,0.4915,0.3771,31.5871,1,Medium
47.1415,104.0013,80.6465,0.4743,0.4577,30.0225,1,Medium
46.2782,54.6357,69.6505,0.3096,0.1994,33.7731,0,Low
49.1238,50.828,63.4932,0.3898,0.3696,34.1114,0,Low
51.1138,89.3219,73.5213,0.5227,0.5734,29.952,1,Medium
47.7523,87.4758,71.0567,0.4515,0.4263,28.8366,1,Medium
46.6616,56.2108,60.0576,0.519,0.3865,30.4616,0,Low
50.2169,186.48,87.4765,0.7599,0.5455,27.9475,2,High
47.3016,116.0326,84.4439,0.6234,0.5628,30.0545,1,Medium
44.8083,167.3504,90.4891,0.6717,0.6309,28.2664,1,Medium
49.6615,147.2604,81.1334,0.6566,0.625,29.9635,1,Medium
44.9929,8.7725,59.0482,0.2415,0.108,34.001,0,Low
50.8756,147.9284,83.5243,0.7541,0.6033,28.1762,1,Medium
53.3903,170.3915,85.1875,0.7259,0.7447,26.5352,2,High
46.7306,6.2925,60.1879,0.2538,0.1354,35.4964,0,Low
50.1961,55.8263,77.1163,0.4233,0.316,36.1662,1,Medium
44.9017,35.8637,63.0404,0.3328,0.3347,32.5603,0,Low
48.7654,79.3925,75.9005,0.4453,0.4411,32.7181,1,Medium
54.2563,146.2277,81.1912,0.7794,0.7002,31.7912,2,High
49.5064,57.8321,68.8399,0.5037,0.3168,31.3344,0,Low
47.6206,101.2229,65.9166,0.4903,0.4386,34.4611,1,Medium
52.0203,178.2931,90.4681,0.8027,0.6345,26.0057,2,High
50.0474,197.8984,91.8895,0.7522,0.6543,28.1931,2,High
54.6967,240.2101,94.5695,0.9735,0.8058,23.17,2,High
47.998,42.4517,71.1172,0.4492,0.3168,34.3532,0,Low
45.8766,3.0213,62.5007,0.2698,0.2981,33.5667,0,Low
48.4345,56.2511,61.3881,0.4251,0.4289,28.1389,0,Low
44.9337,44.6219,61.3941,0.4649,0.3665,36.0049,0,Low
43.599,13.7704,61.6248,0.2748,0.1461,34.863,0,Low
51.0138,140.9404,71.2744,0.6296,0.4994,28.2857,1,Medium
48.2887,111.7871,81.2624,0.5154,0.458,30.0607,1,Medium
50.106,114.6404,74.9719,0.7092,0.5707,30.0311,1,Medium
54.2804,121.1142,77.6406,0.6356,0.572,29.4413,2,High
49.574,129.3767,73.2053,0.5876,0.5518,29.046,1,Medium
49.3511,56.8191,71.1872,0.4466,0.3411,32.4488,0,Low
46.8935,15.1488,61.4073,0.3454,0.2489,38.3714,0,Low
52.9874,142.1682,78.2731,0.642,0.5384,24.7543,1,Medium
51.7487,211.9582,96.7289,0.8392,0.6747,22.495,2,High
54.5565,238.6324,99.9557,0.8917,0.8245,26.3525,2,High
55.4925,236.1265,96.8063,0.959,0.8728,20.3874,2,High
46.0054,29.9874,65.2435,0.3724,0.2627,32.7998,0,Low
46.8175,27.2695,61.2373,0.3243,0.1451,32.34,0,Low
53.985,200.8273,86.6717,0.958,0.7742,26.8892,2,High
53.4015,192.7826,85.3158,0.7893,0.6794,26.0359,2,High
46.2237,5.0498,62.6678,0.2856,0.2893,34.5017,0,Low
48.0487,1.8948,60.1066,0.3595,0.251,33.3648,0,Low
46.9877,13.989,61.9245,0.3579,0.0245,31.9253,0,Low
54.1083,195.8548,95.1241,0.9816,0.7897,26.6337,2,High
48.0438,149.1492,86.5995,0.6637,0.5178,30.0558,1,Medium
51.5481,179.0762,81.1647,0.7265,0.5744,29.097,2,High
54.1979,158.123,83.6221,0.7644,0.4853,29.0357,2,High
51.1423,246.9603,90.6958,0.8862,0.9212,27.6719,2,High
43.7323,18.0355,65.5385,0.275,0.2895,34.4501,0,Low
53.6008,246.414,100.0,1.0,0.7878,26.7888,2,High
45.8671,16.2416,60.4935,0.3311,0.3101,33.8223,0,Low
47.9145,46.4418,70.4548,0.3939,0.4582,34.0567,0,Low
47.6359,81.0628,79.4166,0.4437,0.3808,35.676,1,Medium
48.0867,16.216,61.5891,0.3453,0.1728,34.707,0,Low
48.7224,43.8614,68.6121,0.4313,0.312,35.64,0,Low
50.9918,78.6705,79.588,0.4593,0.4769,31.8733,1,Medium
50.2374,199.1062,83.1946,0.7489,0.815,24.5275,2,High
45.401,7.2085,55.8258,0.2532,0.1879,35.0279,0,Low
55.1763,134.2147,72.5687,0.6507,0.4993,30.7001,2,High
44.5983,12.8796,65.5779,0.1789,0.1964,36.1833,0,Low
47.8227,62.0728,63.6245,0.3837,0.3324,31.1545,0,Low
46.4278,9.4336,64.1199,0.3074,0.2194,40.0,0,Low
43.9301,3.182,67.2436,0.2413,0.1517,37.0322,0,Low
46.2042,17.9945,59.2098,0.2832,0.2344,36.7934,0,Low
44.417,43.5018,62.2798,0.2934,0.1445,35.0192,0,Low
47.876,88.5705,75.7495,0.5181,0.4577,29.776,1,Medium
48.955,68.2183,69.7899,0.4826,0.4608,31.4342,1,Medium
46.8973,43.5686,54.2851,0.4393,0.3056,34.3827,0,Low
47.0494,111.1229,83.2166,0.4159,0.4558,26.8646,1,Medium
51.6679,119.9124,79.5477,0.5437,0.3905,29.2543,1,Medium
48.7074,82.5944,69.6614,0.5445,0.465,30.6877,1,Medium
48.9118,84.6817,69.7511,0.5293,0.493,32.8251,1,Medium
46.9271,51.148,70.6621,0.4425,0.4499,30.9675,0,Low
52.0487,202.3078,88.0987,0.7898,0.5753,30.9289,2,High
49.5259,125.3399,77.8338,0.5929,0.5655,36.437,1,Medium
46.0137,42.6835,66.7292,0.298,0.153,34.1591,0,Low
50.0439,46.6514,62.4359,0.3144,0.315,35.6219,1,Medium
47.9835,99.266,72.0935,0.5339,0.4199,32.0221,1,Medium
44.5785,108.7995,74.2903,0.5701,0.5237,29.5671,1,Medium
46.4234,12.3376,57.9241,0.2868,0.2409,32.6311,0,Low
50.7703,116.9339,77.7444,0.5748,0.5121,31.0082,1,Medium
43.6988,42.6214,68.3886,0.2715,0.2347,31.9457,0,Low
50.7591,120.7367,85.3356,0.6752,0.5554,32.1974,1,Medium
47.4346,66.2596,65.4715,0.4436,0.4313,31.0633,0,Low
52.4834,240.1872,98.0785,0.9378,0.8804,25.8335,2,High
48.9827,60.9579,75.6588,0.3775,0.3905,30.847,1,Medium
44.0596,22.7107,67.9274,0.2392,0.12,32.2406,0,Low
46.535,1.2545,57.6853,0.3069,0.1991,37.8382,0,Low
51.4876,73.3297,68.7198,0.4902,0.3598,31.1442,1,Medium
53.2982,203.1703,96.0335,0.8224,0.8075,26.0614,2,High
46.6914,83.8379,70.8049,0.5962,0.4837,30.3534,1,Medium
47.9058,108.44,75.031,0.5512,0.4463,29.6574,1,Medium
48.716,63.2454,66.4208,0.4427,0.37,32.2559,1,Medium
55.0959,143.1722,83.9132,0.7308,0.5958,25.2247,2,High
47.8158,102.3681,62.0275,0.4979,0.4816,32.5315,1,Medium
45.3753,8.8672,57.1914,0.2677,0.2224,35.4343,0,Low
45.6602,0.5325,55.1751,0.3525,0.2116,36.7329,0,Low
48.2878,5.9404,68.7736,0.3281,0.1166,37.3525,0,Low
48.1143,32.0993,65.655,0.2879,0.3545,34.0079,0,Low
47.6924,57.0307,66.9755,0.3993,0.4078,32.9263,0,Low
49.9165,107.5274,74.0338,0.5806,0.4955,31.8926,1,Medium
46.5079,18.0081,55.6133,0.2347,0.2427,31.6472,0,Low
49.9564,137.1139,85.9769,0.6236,0.6034,28.7991,1,Medium
48.6274,18.5237,60.8365,0.2946,0.1771,36.2169,0,Low
54.5277,136.1495,82.0265,0.6925,0.667,31.2815,2,High
43.9301,6.3735,57.6097,0.2474,0.0447,39.1431,0,Low
46.1127,22.2583,62.8164,0.3493,0.13,33.957,0,Low
49.2653,41.8511,61.2648,0.3504,0.2388,35.7593,0,Low
44.5318,51.4928,65.9688,0.3568,0.3335,32.8223,0,Low
44.5698,34.0056,69.9647,0.3033,0.2683,31.4388,0,Low
50.0735,67.6806,70.0044,0.471,0.3818,32.6463,1,Medium
52.5277,146.6569,82.4026,0.667,0.5884,28.6952,1,Medium
47.8055,166.7438,83.6574,0.6838,0.6162,27.4879,1,Medium
44.5207,11.7185,69.7964,0.2902,0.1212,32.3826,0,Low
55.0176,225.5772,87.4981,0.8646,0.7142,25.4596,2,High
47.8543,12.5045,61.0601,0.4032,0.1561,32.8211,0,Low
50.2326,234.4616,93.7642,0.9318,0.7719,29.5903,2,High
42.8205,4.7882,55.6905,0.1449,0.054,36.6226,0,Low
46.4518,43.1024,66.6667,0.4417,0.2182,30.9389,0,Low
53.8391,183.921,85.8972,0.8925,0.7164,26.4494,2,High
43.1215,13.3244,62.435,0.2235,0.2676,33.6771,0,Low
45.7985,173.665,84.9046,0.6834,0.6832,27.6367,1,Medium
50.6517,224.7964,88.1135,0.8722,0.7464,24.3329,2,High
50.3718,145.1256,72.1947,0.6035,0.523,28.9737,1,Medium
50.7005,109.8219,76.2905,0.6438,0.6456,32.6373,1,Medium
45.2369,28.0705,59.463,0.2213,0.1876,33.1393,0,Low
54.7125,209.6201,88.8846,0.9059,0.7149,24.2313,2,High
50.2105,127.4046,74.0944,0.7058,0.5464,25.8696,1,Medium
49.5111,101.6591,66.8285,0.4708,0.4047,27.0142,1,Medium
47.0042,4.5643,62.4422,0.2704,0.1303,35.3866,0,Low
45.3805,55.5739,71.2821,0.4405,0.3457,33.0302,0,Low
53.4316,216.2179,95.7869,0.9084,0.8936,25.947,2,High
50.4088,205.4658,86.53,0.8594,0.6763,25.6174,2,High
49.8737,185.1121,86.1141,0.7266,0.7154,26.7461,2,High
46.7863,43.8199,67.8379,0.329,0.3555,33.7656,0,Low
47.4465,11.21,66.6755,0.2976,0.2432,33.3651,0,Low
53.0944,108.5793,66.4507,0.6382,0.5811,30.7547,2,High
46.2317,24.3863,56.0705,0.3512,0.2918,33.5189,0,Low
49.903,130.1839,85.1672,0.6518,0.5071,29.9895,1,Medium
53.9377,171.6683,75.6082,0.8378,0.8204,23.7698,2,High
54.4221,173.0199,88.8096,0.8051,0.724,29.6986,2,High
51.1931,65.4511,75.8182,0.4409,0.5231,32.938,1,Medium
51.7543,128.9487,82.0698,0.5862,0.4035,28.893,1,Medium
46.2939,9.4882,56.3122,0.3243,0.3836,33.9881,0,Low
53.1311,199.4662,83.4662,0.8939,0.8276,28.0756,2,High
50.0241,58.7095,67.9314,0.5583,0.4179,32.3934,1,Medium
45.2063,66.732,78.1,0.5288,0.3276,33.5413,0,Low
45.7378,114.2317,84.7094,0.5781,0.5538,30.6571,1,Medium
51.8435,112.9858,77.3127,0.6353,0.6004,32.3415,1,Medium
52.8397,218.4668,82.6134,0.8639,0.6731,24.3298,2,High
45.9882,58.4172,68.99,0.3556,0.3634,32.9165,0,Low
53.0545,130.9031,77.2877,0.6813,0.521,26.202,2,High
51.8205,161.2774,82.6926,0.7273,0.6812,26.6188,2,High
49.5494,79.5674,62.8573,0.5981,0.3664,29.1092,1,Medium
49.2359,96.4437,74.7213,0.568,0.5523,30.8253,1,Medium
47.1991,126.6861,70.2195,0.5696,0.5187,29.259,1,Medium
50.7307,160.7929,69.8611,0.6712,0.6754,27.3463,2,High
52.5359,150.9536,82.2555,0.7451,0.6931,26.2895,2,High
47.2117,23.5174,72.8856,0.3406,0.2701,30.7234,0,Low
47.7327,38.3104,61.1853,0.3543,0.2221,31.1929,0,Low
49.3287,179.7894,82.8066,0.7057,0.7156,29.5508,1,Medium
51.1846,99.1569,78.3607,0.6015,0.4721,31.0911,1,Medium
50.4724,123.6114,83.1188,0.6018,0.5411,28.2002,1,Medium
43.4122,37.777,65.8164,0.2954,0.2386,33.2938,0,Low
47.3473,77.533,67.3125,0.4411,0.2621,32.4154,0,Low
48.7262,13.728,68.5525,0.4743,0.2738,34.657,0,Low
49.6432,54.7714,61.5167,0.4526,0.3034,31.7239,0,Low
48.1793,129.4753,75.5207,0.5611,0.5483,28.7424,1,Medium
49.4143,83.3364,74.6085,0.3812,0.3785,30.7268,1,Medium
54.855,148.606,72.9614,0.6651,0.5599,31.4731,2,High
45.2317,7.5695,63.0014,0.2514,0.3399,35.8822,0,Low
46.3769,9.4773,67.0199,0.3723,0.2088,37.2002,0,Low
46.0558,177.8304,93.279,0.8012,0.7016,28.1199,1,Medium
45.8984,8.9089,59.2969,0.2672,0.3295,32.6685,0,Low
48.2879,71.3228,67.7845,0.4825,0.3168,34.7367,1,Medium
42.0,2.846,63.9732,0.1986,0.2241,34.2266,0,Low
42.9968,7.0193,57.8937,0.2544,0.138,32.4913,0,Low
47.7021,79.816,69.6306,0.464,0.3827,29.874,0,Low
46.8616,80.2202,72.8414,0.4367,0.4192,33.1702,1,Medium
53.8424,227.7879,93.7518,0.8893,0.9026,26.164,2,High
44.8287,9.141,51.7442,0.2993,0.1365,33.1808,0,Low
55.3517,227.2818,85.9874,1.0,0.8725,24.4399,2,High
45.2681,1.8943,51.1001,0.2305,0.1209,40.0,0,Low
47.9222,101.6961,65.8986,0.5682,0.519,31.8287,1,Medium
45.6755,15.7338,56.6092,0.3,0.2894,34.0057,0,Low
45.4512,23.5182,62.1812,0.2884,0.2803,34.9604,0,Low
48.3843,3.8845,59.9165,0.3378,0.1528,31.0374,0,Low
48.5145,29.2304,53.3335,0.4341,0.2115,31.9068,0,Low
53.4424,236.3573,88.4241,0.8956,0.8293,23.9194,2,High
50.8217,237.6021,85.6733,0.8848,0.7547,28.1313,2,High
48.5342,34.829,63.8749,0.4537,0.3418,29.6467,0,Low
48.7931,92.1818,69.6242,0.5197,0.5392,29.4203,1,Medium
46.8875,1.1264,66.4504,0.2354,0.1178,35.0369,0,Low
44.0431,33.1563,63.9446,0.3183,0.2984,32.7521,0,Low
45.8542,59.1778,65.2499,0.3996,0.2827,30.67,0,Low
45.0355,20.2579,61.5247,0.3464,0.3324,33.6293,0,Low
53.653,138.9624,76.2365,0.704,0.6599,32.6913,2,High
44.6006,4.1257,67.2848,0.2479,0.177,36.5625,0,Low
47.5554,45.1096,64.6391,0.388,0.3602,29.8858,0,Low
54.7531,228.7658,94.3074,0.9463,0.9,26.0047,2,High
48.7641,206.7142,92.8883,0.8722,0.6916,23.1964,2,High
52.5612,224.342,88.103,0.9311,0.8627,26.5645,2,High
53.1198,229.0717,83.0519,0.8624,0.7733,27.677,2,High
44.963,65.8474,66.8151,0.416,0.3652,29.6269,0,Low
43.2801,93.0559,76.2143,0.4596,0.3999,32.0302,1,Medium
54.8785,246.6729,86.0568,1.0,0.8954,28.1645,2,High
47.1886,72.7333,71.4467,0.3774,0.4231,27.7225,0,Low
